"resource","time","server","queue","capacity","queue_size","system","limit","replication"
"c_r2eheavy_surg_2_anesthetist_1_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_1_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_2_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_1_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_2_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_3_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_4_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",36000,1,1,0,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",36000,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",36000,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",36000,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",36000,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",36000,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",36000,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_6_anesthetist_1_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_1_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_2_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_1_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_2_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_3_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_4_t1",36000,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",36000,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_anesthetist_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_2_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_2_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_3_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_4_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_anesthetist_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_2_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_2_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_3_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_4_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_anesthetist_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_2_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_1_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_2_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_3_t1",36000,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_4_t1",36000,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",36000,1,13,1,Inf,14,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",36000,1,2,0,Inf,3,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",36036.9027852601,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",36036.9027852601,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",36036.9027852601,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",36036.9027852601,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",36036.9027852601,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",36036.9027852601,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",36036.9027852601,1,14,1,Inf,15,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",36063.3384555225,0,2,0,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",36063.3384555225,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",36063.3384555225,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",36063.3384555225,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",36063.3384555225,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",36063.3384555225,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",36063.3384555225,0,0,0,Inf,0,Inf,1
"b_r2eheavy_ot_3_t1",36063.3384555225,1,12,1,Inf,13,Inf,1
"b_r2eheavy_icu_3_t1",36063.3384555225,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",36063.3384555225,0,3,0,Inf,3,Inf,1
"c_r1_technician_medic_1_t2",36082.8197707327,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",36082.8197707327,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",36106.1534914493,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",36106.1534914493,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",36106.1534914493,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",36106.1534914493,0,0,0,Inf,0,Inf,1
"b_r2b_ot_1_t2",36106.1534914493,0,0,0,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t2",36106.1534914493,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t2",36106.1534914493,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",36106.8877087941,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t2",36106.8877087941,0,0,1,Inf,0,Inf,1
"b_r2eheavy_icu_2_t1",36107.7770250208,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t2",36132.0671116361,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",36132.0671116361,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",36132.0671116361,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",36132.0671116361,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",36132.0671116361,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",36132.0671116361,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",36132.0671116361,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",36132.0671116361,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t2",36137.3185339044,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",36137.3185339044,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",36161.6362902555,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t2",36161.6362902555,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t2",36161.6362902555,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",36168.8379709838,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",36168.8379709838,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",36168.8379709838,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",36168.8379709838,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",36168.8379709838,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",36168.8379709838,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_3_t1",36168.8379709838,1,13,1,Inf,14,Inf,1
"c_r1_technician_medic_1_t2",36178.5348775757,0,0,1,Inf,0,Inf,1
"t_HX240M_1",36178.5348775757,1,0,1,Inf,1,Inf,1
"b_r2b_hold_5_t2",36195.331708865,1,1,1,Inf,2,Inf,1
"b_r2b_resus_1_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"b_r2b_hold_5_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"b_r2b_resus_2_t2",36195.331708865,1,0,1,Inf,1,Inf,1
"b_r2b_hold_5_t2",36195.331708865,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",36195.331708865,1,1,1,Inf,2,Inf,1
"c_r1_technician_medic_1_t1",36198.3805898195,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",36198.3805898195,1,0,1,Inf,1,Inf,1
"t_HX240M_1",36199.421022134,0,0,1,Inf,0,Inf,1
"c_r1_clinician_nurse_1_t1",36214.1583433606,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",36214.1583433606,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",36214.1583433606,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",36219.3046001347,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",36230.930277487,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",36233.9811647934,0,0,1,Inf,0,Inf,1
"t_HX240M_1",36233.9811647934,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t2",36235.3613078245,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36235.3613078245,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36235.3613078245,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36235.3613078245,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",36235.3613078245,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",36235.3613078245,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",36235.3613078245,0,1,0,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36235.3613078245,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36235.3613078245,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36235.3613078245,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",36235.3613078245,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",36248.255777848,0,0,1,Inf,0,Inf,1
"t_HX240M_2",36248.255777848,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",36248.3418929103,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t2",36248.3418929103,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",36248.3418929103,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t2",36248.3418929103,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",36248.3418929103,1,1,1,Inf,2,Inf,1
"t_HX240M_1",36265.902776207,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",36272.8169351812,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36272.8169351812,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36272.8169351812,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36272.8169351812,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",36272.8169351812,0,0,1,Inf,0,Inf,1
"b_r2b_resus_2_t2",36272.8169351812,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t2",36272.8169351812,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36272.8169351812,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36272.8169351812,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36272.8169351812,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",36272.8169351812,1,0,1,Inf,1,Inf,1
"t_HX240M_2",36283.0712870272,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",36309.236377718,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36309.236377718,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36309.236377718,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36309.236377718,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",36309.236377718,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",36309.236377718,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",36309.236377718,0,2,0,Inf,2,Inf,1
"b_r2b_hold_1_t1",36333.036163673,1,1,1,Inf,2,Inf,1
"b_r2b_resus_1_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"b_r2b_resus_2_t1",36333.036163673,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t1",36333.036163673,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",36333.036163673,1,1,1,Inf,2,Inf,1
"c_r2b_emerg_1_facem_1_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",36379.3916721789,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",36379.3916721789,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",36379.3916721789,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",36379.3916721789,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",36379.3916721789,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",36379.3916721789,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",36421.8376294521,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",36421.8376294521,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",36421.8376294521,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",36421.8376294521,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",36421.8376294521,0,0,1,Inf,0,Inf,1
"b_r2b_resus_2_t1",36421.8376294521,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",36421.8376294521,1,1,1,Inf,2,Inf,1
"c_r1_technician_medic_1_t3",36424.6139769366,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",36424.6139769366,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",36449.2813088064,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",36449.2813088064,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",36449.2813088064,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",36483.1349843657,0,0,1,Inf,0,Inf,1
"b_r2b_hold_4_t2",36483.1349843657,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",36483.1349843657,1,0,1,Inf,1,Inf,1
"b_r2b_hold_4_t2",36483.1349843657,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",36483.1349843657,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36483.1349843657,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36483.1349843657,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36483.1349843657,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",36483.1349843657,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",36514.6271858863,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",36544.2320936691,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36544.2320936691,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36544.2320936691,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36544.2320936691,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",36544.2320936691,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",36544.2320936691,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",36544.2320936691,0,3,0,Inf,3,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",36590.9497545914,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",36590.9497545914,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",36590.9497545914,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",36590.9497545914,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",36590.9497545914,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t1",36590.9497545914,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t1",36590.9497545914,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",36590.9497545914,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",36590.9497545914,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",36590.9497545914,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",36590.9497545914,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",36606.7837934366,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",36606.7837934366,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t1",36615.6874050181,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t1",36615.6874050181,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",36615.6874050181,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",36615.6874050181,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",36615.6874050181,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",36615.6874050181,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",36615.6874050181,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",36615.6874050181,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",36630.1126640895,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",36630.1126640895,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",36630.1126640895,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",36663.3560430983,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",36663.3560430983,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",36663.3560430983,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",36663.3560430983,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",36663.3560430983,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",36663.3560430983,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",36663.3560430983,1,14,1,Inf,15,Inf,1
"t_PMVAmb_1",36668.4425145269,0,0,1,Inf,0,Inf,1
"b_r2b_hold_4_t2",36668.4425145269,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",36668.4425145269,1,0,1,Inf,1,Inf,1
"b_r2b_hold_4_t2",36668.4425145269,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",36668.4425145269,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",36668.4425145269,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",36668.4425145269,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",36668.4425145269,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",36668.4425145269,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",36720,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",36720,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",36720,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",36720,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",36720,1,2,1,Inf,3,Inf,1
"c_r2eheavy_surg_2_anesthetist_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_2_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_2_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_3_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_4_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",36720,1,2,1,Inf,3,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_anesthetist_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_2_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_1_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_2_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_3_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_4_t1",36720,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",36720,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",36720,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",36720,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",36720,1,0,0,Inf,1,Inf,1
"b_r2b_ot_1_t1",36720,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_1_anesthetist_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_2_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_2_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_3_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_4_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_anesthetist_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_2_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_2_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_3_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_4_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_anesthetist_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_2_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_1_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_2_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_3_t1",36720,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_4_t1",36720,0,0,0,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",36720,1,14,0,Inf,15,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",36720,1,0,1,Inf,1,Inf,1
